time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
735.801,-0.0104856,0.02550107,0.01203428,0.197539,9.320615E-05,-0.007072274,0.1055639,0.09719165,-0.2263436,355.272,355.827,355.1015,1.251158,2.148253,-0.5029563,-1.145384,2.973633,1.592815,-0.4969045,0.2630953,-0.1190461,304.3633,267.9101,27.91215,-1.274994,2.190545,-0.3754646,-2.479383,-2.522126,-1.882587,0.6977509,0.2324072,-0.08282028,313.9976,89.4996,342.8229,
749.663,-0.01032834,0.02935417,0.01232896,0.2339163,-0.01509761,-0.01526222,0.1053903,0.09763413,-0.2262015,355.0412,355.8264,355.1797,1.313195,2.0255,-0.5296182,-0.9417184,2.90062,1.568242,-0.4788099,0.2870629,-0.1258209,302.4376,265.5433,30.90866,-1.313966,2.070918,-0.3963888,-2.1525,-2.53787,-1.728419,0.6806717,0.2568149,-0.08797392,311.7179,90.61084,341.0157,
763.625,-0.01085825,0.03313906,0.01255082,0.2716964,-0.01787221,-0.04355351,0.1052098,0.09817656,-0.226027,354.7878,355.7921,355.3092,1.369607,1.901154,-0.5530179,-0.7729155,2.879554,1.571407,-0.460107,0.3095951,-0.132667,300.5941,262.7199,34.41174,-1.342244,1.957279,-0.4182101,-1.835399,-2.498981,-1.668128,0.6631079,0.2799386,-0.09336082,309.7227,92.0386,338.8347,
777.738,-0.01224958,0.03565409,0.0125563,0.3181379,-0.007065914,-0.07052783,0.1049957,0.09865673,-0.2258673,354.4798,355.7222,355.4458,1.417956,1.781642,-0.5642133,-0.7020803,2.869424,1.575263,-0.441197,0.3306678,-0.1393368,298.7752,259.7542,38.22784,-1.371912,1.834658,-0.4337249,-1.702966,-2.348366,-1.706882,0.6451063,0.3014044,-0.09901796,307.8545,93.19526,336.4895,
791.698,-0.01405816,0.03622613,0.01147435,0.3494385,0.0238912,-0.08167497,0.1047807,0.09911287,-0.2257495,354.1938,355.6057,355.5521,1.449447,1.663867,-0.559881,-0.6385326,2.752668,1.516959,-0.4220586,0.3503171,-0.1456662,297.2419,256.875,41.9601,-1.395783,1.730903,-0.4438328,-1.631582,-2.273799,-1.741515,0.6271055,0.3218919,-0.1045417,305.9569,94.42394,333.9709,
805.302,-0.01587998,0.03502726,0.009972709,0.3442077,0.05949203,-0.07681862,0.1046145,0.0995924,-0.2256837,353.9738,355.4711,355.6216,1.473527,1.568953,-0.5431892,-0.6431909,2.651424,1.405795,-0.4025938,0.3691949,-0.1517731,295.7286,254.195,45.5085,-1.416533,1.630682,-0.447681,-1.458895,-2.274899,-1.62156,0.608807,0.3411885,-0.1098287,304.1684,95.93126,331.5705,
819.386,-0.01660997,0.03163016,0.007924312,0.3188225,0.08583461,-0.04982594,0.104485,0.09990969,-0.2256556,353.774,355.3537,355.6318,1.50138,1.447955,-0.5199668,-0.6756995,2.517411,1.290735,-0.3824732,0.3859109,-0.1577924,294.324,251.7074,48.9123,-1.438011,1.53538,-0.4433717,-1.226874,-2.343065,-1.367758,0.5901145,0.359358,-0.1148061,302.3994,97.73646,329.3503,
833.433,-0.01569063,0.02769176,0.00480749,0.2731867,0.1001846,-0.01963616,0.1043205,0.1002229,-0.2256961,353.6397,355.2581,355.615,1.525535,1.347156,-0.4965035,-0.7526294,2.439349,1.168496,-0.3622969,0.4018224,-0.1635901,292.8588,249.2595,52.3336,-1.455317,1.445582,-0.4310756,-1.020993,-2.345237,-1.058834,0.5713705,0.3765884,-0.1197445,300.712,99.43382,327.4945,
847.121,-0.01399712,0.02307371,0.001666061,0.2260387,0.097553,0.004847582,0.1041729,0.1004254,-0.2257318,353.5284,355.1933,355.5894,1.551529,1.251735,-0.4785306,-0.7492033,2.447507,1.016976,-0.3419676,0.4165652,-0.1693986,291.3443,246.3405,56.07314,-1.464882,1.361718,-0.4236722,-0.8350484,-2.274187,-0.8557146,0.5526066,0.3930017,-0.1249631,299.2315,101.2076,325.5662,
861.244,-0.01145284,0.01798251,-0.0007664656,0.1746882,0.09097766,0.008535855,0.1040511,0.100528,-0.225769,353.4676,355.1256,355.601,1.5712,1.15723,-0.4724204,-0.61592,2.475123,0.9020225,-0.3215212,0.4300628,-0.1752392,290.025,242.4836,60.57023,-1.469341,1.282249,-0.4313381,-0.648398,-2.165373,-0.7887391,0.5337222,0.40836,-0.1306259,298.0197,103.3247,323.2234,
875.179,-0.009139523,0.01311623,-0.003451683,0.1232115,0.0812812,-0.01593946,0.1038742,0.1007158,-0.2258153,353.4591,355.0605,355.6625,1.579949,1.07698,-0.4733449,-0.4576089,2.502802,0.8608571,-0.3013718,0.4427684,-0.1809646,288.942,237.7643,65.93296,-1.47316,1.199985,-0.4544996,-0.5545744,-2.064977,-0.9094085,0.5145109,0.4224658,-0.1368374,297.0168,105.8643,320.1033,
888.915,-0.007601587,0.006901829,-0.00637358,0.08021335,0.06993403,-0.02877079,0.1037889,0.1006496,-0.2259736,353.4636,355.0175,355.6935,1.581062,0.9986393,-0.4734885,-0.2581433,2.499725,0.8047022,-0.281339,0.4543255,-0.1864439,288.1415,232.3693,71.8212,-1.480367,1.114397,-0.4809994,-0.6269099,-2.043598,-1.145875,0.4952901,0.4352647,-0.1431597,295.997,108.6998,316.1509,
902.738,-0.005928496,-0.004488549,-0.01075359,-0.002479136,0.06135332,-0.02390286,0.1037476,0.1003179,-0.2262282,353.6046,354.9933,355.6598,1.576078,0.9093637,-0.4670436,-0.04736054,2.441284,0.7209857,-0.2612869,0.4645246,-0.1916652,287.6263,226.7213,77.78286,-1.488647,1.039709,-0.4956597,-0.7184432,-2.073482,-1.284426,0.4760353,0.4472232,-0.1492926,294.9349,111.6193,311.9754,
916.855,-0.005072919,-0.02030196,-0.01360346,-0.1273893,0.0450457,-0.01277494,0.1037185,0.099115,-0.2265134,353.9108,355.0208,355.5998,1.564238,0.823593,-0.4520936,0.03471684,2.324097,0.6686788,-0.2413674,0.4737366,-0.1966293,287.2856,221.5508,83.39951,-1.49699,0.9546574,-0.4963225,-0.8214974,-2.079924,-1.325276,0.4564576,0.4579357,-0.1551859,293.8734,114.3269,307.9351,
930.7,-0.004668376,-0.03395934,-0.01404616,-0.2967039,0.02589281,-0.01794923,0.1036742,0.09853756,-0.2267137,354.4129,355.076,355.5488,1.552174,0.7437279,-0.4322604,-0.008578181,2.215343,0.6421166,-0.2215216,0.4821015,-0.2014902,286.976,216.8281,88.78662,-1.503835,0.8713568,-0.4862796,-0.9111385,-2.090212,-1.285464,0.4369968,0.4674615,-0.1609343,292.7661,116.937,304.0155,
944.527,-0.004612354,-0.04136809,-0.01541,-0.4125507,-0.002312728,-0.02141935,0.1036336,0.09805287,-0.2270355,354.8378,355.1699,355.4998,1.540547,0.6664645,-0.4092304,-0.1671526,2.120464,0.6378303,-0.2016997,0.4892237,-0.2060803,286.635,212.6431,93.92313,-1.506968,0.7905272,-0.4679596,-0.990028,-2.138553,-1.174346,0.4178827,0.47601,-0.1663755,291.5115,119.5967,300.0989,
958.655,-0.004439775,-0.03986761,-0.01696945,-0.4149882,-0.03674443,-0.002362803,0.1035917,0.09781777,-0.227241,355.0672,355.2809,355.4233,1.53628,0.5901968,-0.3823769,-0.3307884,2.127438,0.541045,-0.1820543,0.495423,-0.2104645,286.0664,208.0227,99.51998,-1.494318,0.6992022,-0.4503172,-0.8456016,-2.111019,-1.010976,0.3990091,0.4833637,-0.1715742,290.5574,122.7167,296.182,
972.687,-0.004595246,-0.02965144,-0.01602611,-0.322893,-0.07751748,0.02984867,0.1035268,0.09786173,-0.2273955,355.1113,355.415,355.3558,1.528479,0.5114919,-0.3613041,-0.3304934,2.12587,0.4339267,-0.1625941,0.5005197,-0.214659,285.6945,202.9265,105.3695,-1.477065,0.6246786,-0.4347573,-0.6350479,-2.077193,-0.8573647,0.3803031,0.4900225,-0.1764655,289.8103,126.3462,291.9978,
986.368,-0.004164291,-0.01630516,-0.01479849,-0.168108,-0.1055346,0.03476707,0.1034393,0.09797195,-0.227529,354.9872,355.5245,355.373,1.52287,0.4297465,-0.3468696,-0.1353148,2.201623,0.2925937,-0.14339,0.504411,-0.218509,285.627,196.4961,112.2051,-1.459734,0.552013,-0.419265,-0.3612463,-2.056307,-0.6740571,0.3616726,0.4958211,-0.1811677,289.2011,130.532,287.5947,
1000.439,-0.005050251,-0.003095218,-0.01185195,-0.02465883,-0.1185928,0.008024208,0.103379,0.09774999,-0.2276673,354.8178,355.5967,355.4625,1.505481,0.3484564,-0.333837,0.0744884,2.258956,0.2167398,-0.1247995,0.5075677,-0.2221666,285.9072,189.8867,119.1567,-1.455887,0.4799212,-0.4061311,-0.06839168,-2.167906,-0.4853262,0.3430027,0.5004362,-0.1855642,288.5969,136.0044,282.1323,
1014.274,-0.006803941,0.005491802,-0.008831784,0.07421877,-0.0992332,-0.009447291,0.1032403,0.09799704,-0.2276964,354.655,355.6006,355.5159,1.463898,0.2806498,-0.3145887,-0.02362931,2.195755,0.3015966,-0.1070776,0.5101125,-0.2254851,286.2192,185.1984,124.7633,-1.455147,0.405735,-0.3877791,0.1630929,-2.294724,-0.2644247,0.324626,0.5039901,-0.1896396,287.959,142.1906,276.0858,
1028.313,-0.008049642,0.009755353,-0.008184735,0.1158877,-0.05594348,-0.01474548,0.103097,0.09823304,-0.2277932,354.5476,355.5533,355.5433,1.413294,0.224998,-0.2838984,-0.2922979,2.112497,0.359423,-0.09000321,0.5122504,-0.2284355,286.2565,181.4217,129.7972,-1.450992,0.3352671,-0.3619002,0.3063251,-2.41712,-0.002003163,0.3067959,0.5069032,-0.1935275,287.209,148.9717,269.4959,
1042.035,-0.009454313,0.01129927,-0.007547142,0.118033,-0.02155462,-0.01641489,0.1029344,0.09842914,-0.2278819,354.4842,355.5231,355.5638,1.366915,0.1852698,-0.2523534,-0.4708294,2.027916,0.3593076,-0.07358851,0.5140588,-0.2309068,286.2475,177.825,134.601,-1.427202,0.2699254,-0.3392609,0.4325279,-2.422349,0.1996758,0.2898822,0.5090767,-0.1974501,286.6598,155.7984,262.9159,
1056.324,-0.01026738,0.01149009,-0.007506881,0.1025714,-0.003634188,0.02584653,0.1027813,0.09856702,-0.2280102,354.4183,355.5253,355.4584,1.309147,0.1451077,-0.212038,-0.459435,1.791237,0.2056614,-0.05781728,0.5151229,-0.2328367,286.1589,174.7385,138.3032,-1.377842,0.2093201,-0.3285359,0.5758784,-2.329672,0.2631396,0.274115,0.510596,-0.2013987,286.5562,162.2912,256.6823,
1070.133,-0.009928547,0.01176253,-0.007403087,0.09252818,-0.001417451,0.09062878,0.1026788,0.09867378,-0.2281613,354.3237,355.5626,355.2947,1.255278,0.1021337,-0.1812315,-0.2489814,1.591371,0.01204801,-0.04265498,0.5153933,-0.2346649,286.2926,171.3531,141.7843,-1.301161,0.1545828,-0.323762,0.6797957,-2.129041,0.2226526,0.2597666,0.5115259,-0.2052922,286.8178,167.6268,251.5716,
1083.754,-0.008882166,0.0119769,-0.006803815,0.09504338,-0.02241683,0.1181517,0.1026046,0.09878476,-0.2282867,354.2168,355.6349,355.213,1.20613,0.05147778,-0.1585996,0.002086341,1.526941,-0.2103895,-0.02842169,0.5146246,-0.2364508,286.5892,167.0417,145.9474,-1.203792,0.1072631,-0.3262486,0.7429355,-1.829261,0.05642864,0.2465222,0.512107,-0.2092631,287.4532,171.1918,248.1598,
1097.935,-0.007387576,0.01120124,-0.006214263,0.105177,-0.05057514,0.08367164,0.102535,0.09892242,-0.2283592,354.1134,355.7047,355.2626,1.160809,-0.00626481,-0.146219,0.2150006,1.731609,-0.4237988,-0.01549172,0.5133396,-0.2384926,287.1494,160.9632,151.9814,-1.103483,0.06480344,-0.3285866,0.6689761,-1.614213,-0.1858117,0.2342289,0.5120006,-0.212986,288.2857,173.7276,245.4108,
1111.872,-0.006392329,0.00930196,-0.006478066,0.09321269,-0.06356718,0.03271918,0.1024718,0.09900715,-0.2284532,354.0772,355.7472,355.3285,1.092933,-0.06081996,-0.1497175,0.4526011,1.925621,-0.4603591,-0.004502742,0.5117539,-0.2404705,288.2163,155.4706,157.5651,-1.00628,0.02362181,-0.3181381,0.3416736,-1.549936,-0.3523483,0.2234107,0.5111181,-0.2164437,288.8431,175.8956,242.3925,
1125.55,-0.006301345,0.005796056,-0.006850806,0.05786417,-0.06286401,-0.0005962604,0.1023326,0.09896323,-0.2285504,354.1014,355.7818,355.3607,0.9898573,-0.09907879,-0.154658,0.640732,1.883607,-0.3561612,0.004794668,0.5101779,-0.2421217,289.4286,152.0826,161.039,-0.905626,-0.01694356,-0.2947825,-0.1917254,-1.663766,-0.4752926,0.2144287,0.509865,-0.2194355,289.077,178.1607,238.4843,
1139.819,-0.005849709,0.001264261,-0.007733325,0.01342202,-0.06046642,-0.008156652,0.1021686,0.09880067,-0.2286668,354.1524,355.8301,355.3571,0.8575075,-0.1153284,-0.1460759,0.6405751,1.667263,-0.2512972,0.01197106,0.5088057,-0.2433642,290.3029,150.0913,163.168,-0.7711586,-0.04817196,-0.2429307,-0.8529529,-1.726508,-0.5265434,0.2080975,0.5077884,-0.2213073,288.7663,179.899,234.5575,
1153.739,-0.004163281,-0.002896421,-0.008870474,-0.02469981,-0.0670692,-0.003984286,0.1020746,0.09860137,-0.2288074,354.2142,355.9075,355.3445,0.7117477,-0.1159024,-0.1244167,0.5820271,1.428493,-0.1976899,0.01717079,0.5077896,-0.2441659,290.9564,148.5417,164.8246,-0.6350249,-0.05830353,-0.1794213,-1.15238,-1.53006,-0.4739488,0.203198,0.506192,-0.2222001,288.319,180.9209,231.939,
1167.374,-0.001965616,-0.004088336,-0.009917048,-0.04760554,-0.08711664,0.002114327,0.1021016,0.09851334,-0.228971,354.2626,356.0211,355.3355,0.5523804,-0.1049937,-0.09303784,0.4873169,1.117535,-0.1504865,0.02020534,0.5068361,-0.2443421,291.3578,147.7092,165.6844,-0.4906365,-0.05797901,-0.1063281,-1.101353,-1.124627,-0.3164961,0.1999955,0.5049793,-0.2218968,287.8626,181.1621,230.939,
1181.574,0.0008016468,-0.003441476,-0.01143088,-0.0395816,-0.1047933,0.00371941,0.1021814,0.09847735,-0.2291646,354.2529,356.1274,355.3464,0.3892452,-0.08700554,-0.04996113,0.3266585,0.8162284,-0.2111118,0.02120208,0.5061118,-0.2440302,291.3838,146.8044,166.5441,-0.3483512,-0.05491197,-0.03303593,-0.7686823,-0.6957101,-0.1240946,0.1984799,0.503857,-0.2205096,287.6155,181.1631,230.9557,
1195.563,0.002912384,-0.001842773,-0.01295772,-0.01778863,-0.1131796,0.009814026,0.1022887,0.09848008,-0.2294092,354.2185,356.2211,355.3411,0.2480664,-0.07031579,-0.01008611,0.1751887,0.6138203,-0.2906666,0.02056261,0.5055895,-0.2434598,291.2725,145.7097,167.6118,-0.2155436,-0.05471333,0.03898385,-0.2681261,-0.3585251,0.1285127,0.1987426,0.5025257,-0.2182003,287.535,181.7237,231.1304,
1209.306,0.004949333,-0.0004473378,-0.01523971,-0.008796081,-0.1036954,0.01686227,0.1024277,0.09849775,-0.2297101,354.2129,356.2812,355.3236,0.07458079,-0.0487074,0.03275479,0.02513779,0.3645242,-0.3121734,0.01686281,0.5054432,-0.2422045,290.9495,145.1896,168.0894,-0.08204763,-0.05870958,0.1005231,0.1700656,-0.1232935,0.2602518,0.2010228,0.5011498,-0.2153352,287.6359,182.2877,231.4983,
1223.194,0.006450515,-0.0008117617,-0.0179341,-0.0133464,-0.08826309,0.02511646,0.102566,0.09847364,-0.230042,354.2336,356.3354,355.2926,-0.1083359,-0.0205303,0.07288993,-0.08782488,-0.007659525,-0.2806698,0.01100367,0.5058024,-0.2404944,290.3702,145.681,167.4075,0.05543315,-0.06076143,0.1614207,0.3261127,0.0436068,0.3384313,0.2053469,0.4998528,-0.2116615,287.5609,182.5217,231.9687,
1237.257,0.007998249,-0.002365122,-0.02065603,-0.02533381,-0.06759721,0.03678413,0.1027725,0.098326,-0.2304907,354.2679,356.3675,355.2391,-0.295327,0.009519371,0.1086347,-0.1356618,-0.4925837,-0.1930168,0.003097272,0.5063504,-0.2383554,289.5768,147.5554,165.1467,0.205037,-0.05619586,0.2284899,0.1732419,0.277649,0.4237536,0.2118335,0.4986302,-0.2073474,287.0037,181.5461,233.2971,
1250.91,0.009248879,-0.004863173,-0.02373496,-0.04812112,-0.04860637,0.05280576,0.1029046,0.0981793,-0.2308989,354.3376,356.4023,355.1636,-0.4497094,0.02807725,0.1364723,-0.1252549,-0.8782671,-0.107536,-0.006053607,0.5067345,-0.2359293,288.7856,150.1238,162.1118,0.3598078,-0.04962853,0.2957133,-0.02880229,0.5561285,0.5165589,0.2202631,0.4974906,-0.2023547,286.1778,179.436,235.6658,
1264.731,0.01051382,-0.007501243,-0.02688429,-0.0827696,-0.0246059,0.05971268,0.1030715,0.0979936,-0.2312999,354.4454,356.4076,355.095,-0.617219,0.0356254,0.168926,-0.1007932,-1.188187,-0.03125386,-0.01784462,0.5068426,-0.2328061,287.9933,153.3864,158.3583,0.513492,-0.04854384,0.3542048,-0.01862156,0.8855918,0.597307,0.2304762,0.4961523,-0.1966679,285.4553,176.2497,239.4522,
1278.778,0.01110874,-0.009177711,-0.02892932,-0.1014201,-0.006081214,0.05794494,0.1032236,0.09783102,-0.2316728,354.5446,356.4076,355.0428,-0.7764155,0.03141993,0.2067344,-0.145831,-1.410922,-0.01377377,-0.03161862,0.5066974,-0.2291815,287.1017,156.9139,154.4445,0.6407159,-0.05469613,0.3989459,0.1171081,1.143167,0.6878525,0.2418162,0.494788,-0.1906376,284.863,172.6282,243.9641,
1292.905,0.01183605,-0.008228154,-0.03024273,-0.102161,0.01070351,0.04583879,0.1034133,0.09780762,-0.2321091,354.6137,356.3844,355.021,-0.9331328,0.01898418,0.2498995,-0.268198,-1.649445,-0.0202045,-0.04711521,0.5062851,-0.2250132,286.0006,161.4433,149.6652,0.7851899,-0.06995394,0.4433349,0.3153926,1.428703,0.7824092,0.2555101,0.493011,-0.1841152,284.3792,167.8023,249.9561,
1306.527,0.01263402,-0.006617852,-0.03086413,-0.06997792,0.01627749,0.02943503,0.1036155,0.09772016,-0.2325268,354.6013,356.3709,355.023,-1.078665,-0.001700707,0.2962844,-0.3210175,-1.892754,-0.04610032,-0.06409777,0.505383,-0.2200641,284.9296,167.1156,143.6809,0.9249986,-0.0951362,0.4743796,0.4995165,1.706111,0.8049981,0.2706054,0.4907695,-0.1775212,284.1676,161.7193,257.2401,
1320.735,0.01369712,-0.004832006,-0.03144327,-0.03560873,0.02000532,0.03117053,0.1038651,0.09767967,-0.232955,354.5789,356.3596,354.98,-1.210936,-0.03174943,0.3454538,-0.2151018,-2.165787,-0.1427097,-0.08237805,0.5038603,-0.2144662,283.9955,174.028,136.1122,1.0696,-0.134753,0.502653,0.4955696,1.915041,0.8069158,0.287558,0.4877646,-0.1706886,284.0586,154.6564,265.162,
1334.526,0.01513721,-0.002935578,-0.03163108,-0.0119972,0.01526553,0.03634713,0.1042271,0.09763722,-0.2333755,354.5587,356.3636,354.9487,-1.328727,-0.07403214,0.3914288,0.07099062,-2.414464,-0.27971,-0.1018178,0.501449,-0.2082705,283.4062,181.8914,127.1486,1.182132,-0.1753468,0.5253503,0.3842825,2.058447,0.8226684,0.3051451,0.4844061,-0.1637283,284.0588,147.0536,273.3353,
1348.493,0.01666384,-0.00184311,-0.03208081,-0.005675211,0.003641746,0.02629696,0.1046002,0.09753705,-0.2338099,354.564,356.381,354.9518,-1.421487,-0.1218458,0.4297658,0.3503267,-2.605063,-0.4498088,-0.1219449,0.498223,-0.2018569,283.0445,190.5071,117.2234,1.283028,-0.2209259,0.5467454,0.3320196,2.193462,0.8485022,0.3238218,0.4803651,-0.156463,284.3536,139.1712,281.7601,
1362.226,0.0180955,-0.001534486,-0.03246344,-0.02266366,-0.006284266,0.01277937,0.1048999,0.09749616,-0.2342701,354.6208,356.401,354.9577,-1.518564,-0.192062,0.4678643,0.5781235,-2.725398,-0.6423481,-0.1434963,0.4935089,-0.1952149,282.891,199.6005,106.7181,1.386171,-0.2844658,0.5664529,0.5227326,2.324354,0.937987,0.3436804,0.4749263,-0.1488084,285.0457,131.8595,290.0373,
1376.45,0.01943789,-0.003917334,-0.03238721,-0.03058161,-0.01460463,-0.00746539,0.105181,0.09730505,-0.2347164,354.6551,356.42,354.9948,-1.602092,-0.2717222,0.4944598,0.5412146,-2.664022,-0.6559733,-0.1661422,0.4876533,-0.188308,283.0155,208.135,97.40647,1.454087,-0.340227,0.5756527,0.7803059,2.361421,1.003349,0.3633612,0.4688169,-0.1410828,286.0233,125.87,297.1911,
1390.374,0.0195659,-0.005632287,-0.03262817,-0.05485369,-0.01412149,-0.01299827,0.1054225,0.09723775,-0.2351756,354.7447,356.4305,354.9904,-1.682736,-0.3534881,0.5270332,0.411927,-2.681393,-0.6744339,-0.1899833,0.4806353,-0.1805975,283.3718,217.3817,87.67953,1.527965,-0.4113533,0.5796695,1.112604,2.401215,1.04632,0.3842199,0.4612405,-0.1332684,287.3584,120.8633,303.6031,
1404.111,0.01935641,-0.005526903,-0.03167596,-0.060598,-0.003394514,0.006078132,0.1056826,0.0972223,-0.2356105,354.7832,356.4257,354.9337,-1.755303,-0.4404047,0.5755029,0.4703988,-2.806498,-0.9839289,-0.2139813,0.4724089,-0.1722304,283.8976,227.4608,76.56374,1.592497,-0.4914986,0.5813529,1.45089,2.431644,1.135597,0.4054136,0.4526474,-0.1254503,288.9039,116.4898,309.6044,
1418.078,0.01993184,-0.003939515,-0.03022265,-0.03483494,0.001922239,0.008538926,0.1059556,0.09718245,-0.2360134,354.7584,356.4222,354.9384,-1.810033,-0.5362912,0.6216909,0.7008924,-2.81901,-1.420295,-0.2385147,0.4624894,-0.163701,284.6243,236.497,65.95096,1.640282,-0.5735479,0.5833054,1.577266,2.412149,1.243178,0.426964,0.4431471,-0.1179124,290.4272,112.3126,315.196,
1432.167,0.0212184,-0.00120976,-0.02842257,-0.006241164,0.004856999,-0.02201273,0.1063056,0.09722672,-0.2363343,354.7322,356.3985,355.0279,-1.856067,-0.6465512,0.6497382,1.054085,-2.769039,-1.816759,-0.2633782,0.450864,-0.1553541,285.7238,244.2046,56.26962,1.67286,-0.6580733,0.5849468,1.494455,2.352295,1.338488,0.4490529,0.4324543,-0.110548,291.8533,108.2844,320.2582,
1445.76,0.02213977,0.0004221615,-0.02635346,0.02338618,0.01301219,-0.05336,0.1066332,0.09718209,-0.2366595,354.6803,356.3465,355.1174,-1.88463,-0.7610368,0.6509067,1.367475,-2.586839,-1.964398,-0.2882579,0.437766,-0.1474166,287.0444,249.5426,49.01061,1.698249,-0.7419198,0.584754,1.40519,2.29716,1.436763,0.4715134,0.4210212,-0.1033179,293.3304,104.5252,324.9374,
1459.961,0.02166691,0.001213852,-0.02499139,0.02513509,0.03277079,-0.03709088,0.1069469,0.09717649,-0.2369704,354.6808,356.2916,355.0839,-1.897972,-0.8747737,0.6378615,1.610592,-2.380941,-2.040628,-0.3131949,0.4230206,-0.139659,288.4507,253.6589,42.98634,1.719839,-0.8294389,0.5735555,1.55662,2.235121,1.483948,0.4940613,0.4081556,-0.09629568,295.0843,101.8215,328.8734,
1473.882,0.02036264,0.00172143,-0.02294222,0.006305625,0.04304194,0.0272176,0.1072636,0.09723145,-0.2372384,354.6998,356.2805,354.9296,-1.907809,-0.9924787,0.6259267,1.792624,-2.284116,-2.250427,-0.3380015,0.4068976,-0.1323418,290.0741,258.1452,36.49132,1.736259,-0.9242147,0.5536878,1.776378,2.147756,1.480363,0.5166181,0.3939923,-0.08946619,296.9887,99.94473,332.1445,
1487.653,0.02039758,0.001402732,-0.02049698,-0.0003572407,0.04253075,0.09296124,0.1076105,0.09724838,-0.2374592,354.6784,356.2893,354.7621,-1.909356,-1.115557,0.6038246,1.919931,-2.213322,-2.431566,-0.3624414,0.3892473,-0.1258157,291.9271,262.2896,30.39679,1.747718,-1.020147,0.5392382,1.847522,2.082929,1.515854,0.5394828,0.3785571,-0.08289599,298.8798,97.97093,335.3224,
1501.358,0.02211452,0.0004963668,-0.01836653,0.0006240058,0.02412753,0.07466928,0.1079741,0.09721544,-0.2376537,354.6736,356.2994,354.7949,-1.90137,-1.22271,0.5657921,1.990234,-2.132119,-2.352406,-0.3864905,0.3705514,-0.1198627,293.9298,265.0133,26.05471,1.749301,-1.128511,0.5208235,1.950494,1.980334,1.62194,0.5620911,0.3616233,-0.0767249,300.7825,96.14969,338.4998,
1515.52,0.02232823,-0.0005712456,-0.01601819,0.0003312848,0.001598429,0.01438937,0.108254,0.09711685,-0.237803,354.6792,356.3065,354.8494,-1.887951,-1.341936,0.5141693,1.885685,-2.226534,-2.005201,-0.4103091,0.3499923,-0.1146302,296.2448,266.8566,23.42216,1.741949,-1.224131,0.497353,2.09113,1.842194,1.724407,0.5844473,0.343546,-0.07103968,302.7033,94.66741,341.4846,
1529.536,0.02089263,-0.002442662,-0.01419511,-0.01486951,0.008921789,0.01422474,0.1084123,0.09696171,-0.2379546,354.725,356.2918,354.8269,-1.881959,-1.446343,0.4747905,1.783222,-2.546977,-1.696004,-0.433827,0.3286766,-0.1097291,299.1429,268.7407,21.34048,1.724334,-1.322485,0.4628394,2.263965,1.68942,1.820102,0.6060475,0.3242792,-0.06601895,304.7005,93.45807,344.3561,
1543.219,0.01797175,-0.004041089,-0.01201041,-0.04784023,0.019912,0.0644571,0.108484,0.09691367,-0.2380309,354.8029,356.2951,354.6563,-1.866355,-1.569676,0.4413881,1.730456,-2.987139,-1.454398,-0.456547,0.305425,-0.1052904,302.566,270.7493,19.67911,1.69257,-1.412755,0.4235994,2.251186,1.554376,1.799418,0.6272379,0.3038902,-0.06160231,306.5647,92.38344,346.7678,
1557.337,0.01577362,-0.004734326,-0.00917373,-0.06542273,0.02249545,0.08014479,0.1086853,0.09683888,-0.2381554,354.8605,356.3001,354.5903,-1.813204,-1.703351,0.4009938,1.938262,-3.086056,-1.355126,-0.4776281,0.2800974,-0.1012316,305.8555,271.9307,18.33182,1.661488,-1.501359,0.3804756,2.2473,1.532983,1.689882,0.6481897,0.2822093,-0.05778538,308.6086,91.5173,348.7044,
1571.459,0.01329102,-0.004048697,-0.005743755,-0.05832764,0.01136564,0.05258946,0.1088109,0.09679744,-0.2381539,354.8802,356.31,354.6164,-1.733825,-1.813385,0.3665941,2.138927,-2.833105,-1.39821,-0.497223,0.2539092,-0.09724118,308.6516,272.6195,16.92072,1.631716,-1.596465,0.3363223,2.374403,1.565547,1.575473,0.6684013,0.2592788,-0.05432867,310.9738,90.93222,350.3618,
1584.979,0.00990648,-0.002501037,-0.001892841,-0.03619715,0.01163012,0.03265304,0.108871,0.09680276,-0.2380819,354.8683,356.2932,354.6103,-1.636572,-1.911085,0.3386279,2.131559,-2.515718,-1.467382,-0.5157797,0.2266958,-0.09374689,311.029,273.4016,15.4358,1.592906,-1.690418,0.2978907,2.475049,1.568565,1.507377,0.6877946,0.2352637,-0.05117527,313.3955,90.38839,351.9312,
