time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
7781.584,0.01761219,-0.000843417,0.001937936,0.06571127,0.05429132,-0.06861665,0.1234236,0.08239414,-0.2529516,358.9884,1.124826,353.3037,0.5132855,-0.2336296,-0.09358094,0.1422337,0.6508879,0.816715,0.1000467,0.1937521,0.1155645,338.3563,43.96236,251.5729,-0.571153,0.03929895,-0.1615289,1.162422,0.3295501,0.2732725,0.05414633,-0.4311614,0.1718125,0.4279367,338.1511,286.7325,
7795.734,0.01438528,-0.004549741,0.004863981,0.02199872,0.07975261,-0.03690301,0.123589,0.08221746,-0.2528234,359.0862,1.026875,353.2884,0.4202677,-0.2353349,-0.09346427,-0.02002164,0.7930127,0.5235627,0.1029388,0.1912631,0.1144152,339.0048,44.19695,252.0995,-0.451681,0.04757766,-0.127837,1.179838,0.1827189,-0.1901535,0.05159679,-0.4302256,0.1712487,0.5768526,337.6478,287.9418,
7809.676,0.01063192,-0.008570674,0.006841984,-0.04643896,0.1102928,-0.02925808,0.1236608,0.08198996,-0.2526793,359.2486,0.90797,353.3236,0.3328031,-0.2281086,-0.08991137,-0.1186572,0.8797787,0.3284945,0.1049381,0.1891052,0.1135008,339.6377,44.41088,252.6133,-0.327252,0.05374165,-0.0895547,1.134901,-0.003807954,-0.5619052,0.05064159,-0.4293389,0.17124,0.6338127,337.4065,289.2904,
7823.42,0.006463335,-0.01155118,0.008540707,-0.08069052,0.1316807,-0.01931592,0.1236458,0.08175376,-0.2525187,359.3517,0.7916374,353.3202,0.2551683,-0.2137921,-0.08410554,-0.1442507,0.8575734,0.2479504,0.1060748,0.1871565,0.1127772,340.1536,44.63869,252.9225,-0.2154664,0.05670647,-0.05484277,1.043535,-0.1566921,-0.8042192,0.05099012,-0.4285342,0.1715011,0.6545504,337.3387,290.5946,
7837.144,0.002274003,-0.01296011,0.009553351,-0.09257038,0.1439074,0.01265011,0.1235957,0.08153795,-0.2523613,359.4453,0.6745583,353.2466,0.160635,-0.1878882,-0.07362276,-0.1922317,0.8063506,0.1912503,0.1053369,0.1858135,0.1123641,340.5537,44.8896,253.244,-0.04144441,0.05412078,-0.002437775,0.7537025,-0.3580337,-0.9740975,0.05448904,-0.4281809,0.1726095,0.5673436,337.8083,291.7358,
7851.277,-0.001660035,-0.01398632,0.009998776,-0.1069464,0.151034,0.04480145,0.1235962,0.08131711,-0.2522111,359.5686,0.5642527,353.1722,0.05706988,-0.1512388,-0.05459335,-0.1995251,0.7005255,0.08759671,0.1031756,0.1851231,0.1123255,340.8098,44.95098,253.5827,0.07136743,0.04272989,0.03178179,0.5571431,-0.4039851,-0.9985279,0.05811033,-0.4280865,0.1738857,0.5791194,338.1299,292.6171,
7865.26,-0.005587809,-0.01580322,0.00978798,-0.1252967,0.1521273,0.05575795,0.1235335,0.08105109,-0.2520752,359.7137,0.458623,353.1257,-0.05265737,-0.1040684,-0.02859839,-0.2386666,0.5889629,-0.1138072,0.09964814,0.1851592,0.1126566,340.8955,44.76679,254.1653,0.2003459,0.01950876,0.07192826,0.2968467,-0.3783725,-0.9945017,0.06381642,-0.428437,0.1758129,0.7326927,338.6483,293.2717,
7879.06,-0.01042502,-0.01734636,0.008937657,-0.14059,0.1568785,0.06336248,0.1231089,0.08073641,-0.2519913,359.8603,0.3423049,353.0694,-0.1509467,-0.05520635,-0.001047933,-0.3052338,0.4840764,-0.3681368,0.0950745,0.1858288,0.1132924,340.8215,44.36335,255.0082,0.3272064,-0.01039837,0.1110409,-0.02813511,-0.2988693,-0.9552957,0.07101234,-0.4291616,0.178101,1.049096,339.3717,293.6516,
7893.182,-0.01645106,-0.01686609,0.00803413,-0.1432224,0.1640779,0.06762407,0.1226966,0.08062384,-0.2519197,359.9871,0.2114542,353.012,-0.2661945,0.007555972,0.03166763,-0.4186368,0.3246142,-0.6996325,0.08890953,0.1873574,0.1144136,340.4215,43.67473,256.1783,0.4478214,-0.03967896,0.1443149,-0.3406065,-0.2324201,-0.9044887,0.07942611,-0.4301597,0.1805074,1.427309,340.2533,293.882,
7907.224,-0.02295934,-0.01427148,0.006816484,-0.1204724,0.1717378,0.05696505,0.1222391,0.08054131,-0.2518625,0.05019352,0.07292376,352.9918,-0.375294,0.07213107,0.05735851,-0.6015629,0.1010246,-0.9997048,0.0815213,0.1893598,0.1156318,339.6552,42.94621,257.5405,0.5586061,-0.06251986,0.1688386,-0.5745562,-0.2402872,-0.9274714,0.08895066,-0.4312031,0.1830575,1.785044,341.2785,294.2517,
7920.819,-0.02986106,-0.009942402,0.00533923,-0.08927973,0.1730493,0.03904991,0.1217072,0.08051245,-0.2518253,0.08607419,359.9402,352.9924,-0.4796455,0.1302576,0.07465591,-0.8243629,-0.1397931,-1.266948,0.07290886,0.1916183,0.1168895,338.6119,42.197,259.1245,0.6607261,-0.07616587,0.1885335,-0.7312365,-0.3076009,-1.087969,0.09962551,-0.4320593,0.1859169,2.161732,342.4642,294.9872,
7934.972,-0.03691423,-0.005822202,0.003492837,-0.06648413,0.1666207,0.01910079,0.1210563,0.08049477,-0.2518091,0.1273588,359.8269,353.0059,-0.5798628,0.1750735,0.08557644,-1.040893,-0.3626296,-1.493302,0.06312081,0.1939479,0.1182398,337.4131,41.42062,260.9023,0.7627492,-0.08295277,0.2063375,-0.8997469,-0.3545244,-1.401873,0.1116076,-0.4325628,0.1888652,2.766029,343.9199,296.1459,
7949.014,-0.04390916,-0.003578279,0.001135238,-0.05761718,0.161467,-0.0009325668,0.1202719,0.08043293,-0.251863,0.1867429,359.7108,353.0347,-0.6772874,0.202948,0.09413217,-1.22074,-0.5607956,-1.714419,0.05230227,0.1960731,0.1197126,336.1205,40.51751,262.9074,0.8584945,-0.07822684,0.2177437,-1.004299,-0.412196,-1.710407,0.1246044,-0.4327467,0.1917308,3.392614,345.4428,297.6025,
7962.621,-0.05167327,-0.002721769,-0.001135502,-0.0599112,0.1513285,-0.01484395,0.1193373,0.08039713,-0.251936,0.2563095,359.6148,353.0631,-0.7674591,0.2109993,0.09927738,-1.35844,-0.7253478,-1.861603,0.04049806,0.1977671,0.1211538,334.8179,39.6056,264.9987,0.9434046,-0.05925197,0.2231378,-0.9941092,-0.5151014,-1.923462,0.1385064,-0.4326063,0.1946856,3.807185,346.8571,299.2102,
7976.742,-0.05946634,-0.001542857,-0.003496902,-0.06433488,0.1460487,-0.02454549,0.1183209,0.08047101,-0.2520175,0.3273332,359.5132,353.0934,-0.8497586,0.202947,0.1000055,-1.51324,-0.8616055,-1.970744,0.02782856,0.1990098,0.1224977,333.5029,38.70048,267.269,1.021273,-0.03158544,0.2238815,-0.9550617,-0.6247275,-2.148611,0.1531943,-0.4320036,0.1975414,4.132624,348.2912,301.0663,
7990.73,-0.06684595,0.0008628406,-0.005382038,-0.06396752,0.1454433,-0.0500825,0.1172442,0.08061947,-0.25209,0.3882549,359.3993,353.1819,-0.9270396,0.1826593,0.09778744,-1.720996,-0.9570841,-2.090812,0.01418708,0.1998073,0.1237464,332.2228,37.75183,269.8837,1.08833,0.001027649,0.22052,-0.864229,-0.6777096,-2.541234,0.1684591,-0.4307033,0.2003635,4.537944,349.7181,303.5245,
8004.449,-0.07362521,0.003219891,-0.006829243,-0.05151304,0.1512853,-0.09540056,0.1160882,0.08069962,-0.252171,0.4176906,359.2725,353.3375,-1.001612,0.1550529,0.09089132,-1.985058,-1.08571,-2.217313,-0.0003837887,0.200068,0.1248422,330.8864,36.75275,272.8799,1.152774,0.04797322,0.2155396,-0.7795289,-0.7296359,-3.139719,0.1846768,-0.4279576,0.2030814,5.008469,351.2939,306.8114,
8018.203,-0.07997376,0.004878104,-0.008092331,-0.0366657,0.1621442,-0.1350879,0.1148524,0.08078096,-0.252317,0.4497684,359.1262,353.4987,-1.074185,0.12278,0.08174244,-2.23508,-1.287922,-2.323804,-0.01574486,0.1997249,0.1258783,329.4446,35.68913,276.1511,1.239509,0.136879,0.2017837,-0.7442471,-0.9675124,-3.893761,0.2025166,-0.4230582,0.2051234,5.203341,353.3046,310.9743,
8032.268,-0.08562024,0.005294459,-0.008398171,-0.01740925,0.1748101,-0.1575135,0.1135368,0.08082455,-0.2523937,0.4491365,358.9688,353.6453,-1.134698,0.08890897,0.07638178,-2.420666,-1.514335,-2.409768,-0.03165874,0.1988126,0.1270012,327.9732,34.51131,279.6509,1.320183,0.2519581,0.1766458,-0.685378,-1.422512,-4.220127,0.220891,-0.4172492,0.2066652,4.672807,355.4693,314.8201,
8046.277,-0.09070627,0.006350313,-0.008195469,-0.001918441,0.192422,-0.1659645,0.1121986,0.08099444,-0.2524419,0.4569966,358.7899,353.7826,-1.2051,0.03962749,0.07721372,-2.536868,-1.756992,-2.538586,-0.04864301,0.1968133,0.1282648,326.4913,33.04398,283.4895,1.383404,0.3656032,0.1484828,-0.5357834,-1.642152,-4.169915,0.239928,-0.4103271,0.2081376,3.975644,357.1982,318.1062,
8060.014,-0.09484357,0.008062951,-0.006613124,0.01830615,0.2042375,-0.1636073,0.1108036,0.08118627,-0.252408,0.434324,358.6101,353.9036,-1.271654,-0.01750659,0.08194129,-2.571538,-2.026726,-2.644901,-0.0661488,0.1939785,0.1296676,324.9927,31.37869,287.5073,1.427498,0.4642504,0.1278999,-0.437161,-1.506382,-3.903092,0.2595357,-0.4019097,0.2097555,3.61632,358.4009,320.8146,
8074.141,-0.09919862,0.01212003,-0.004399063,0.03354062,0.2080438,-0.1178372,0.1093218,0.08154069,-0.2523861,0.4110329,358.4405,353.9039,-1.332943,-0.07852183,0.08667554,-2.43854,-2.3374,-2.752326,-0.08416595,0.1901291,0.1310001,323.3789,29.40513,291.6046,1.470367,0.5727584,0.1119818,-0.4687073,-1.398849,-3.738369,0.2796515,-0.3911878,0.2110718,3.391683,359.6693,323.5046,
8088.373,-0.1026106,0.01614914,-0.001705078,0.05949487,0.2041014,-0.04602649,0.1078365,0.08183707,-0.2523456,0.3302831,358.2809,353.8253,-1.38515,-0.1468565,0.08642146,-2.285417,-2.668005,-2.837369,-0.1023125,0.1851,0.1320648,321.7249,27.20689,295.9495,1.510978,0.7132695,0.09280486,-0.484436,-1.593094,-3.801894,0.2997186,-0.3780734,0.2118213,2.737464,1.333668,326.5996,
8101.793,-0.1062592,0.01824374,0.000371933,0.07405723,0.1786884,-0.002854679,0.1062398,0.08204866,-0.2522926,0.2663996,358.181,353.7929,-1.418734,-0.2136559,0.08080766,-2.239194,-2.990978,-2.86296,-0.1205192,0.1792481,0.1328798,320.1943,24.9535,300.6963,1.531996,0.8770189,0.06763153,-0.4087587,-1.914419,-4.000448,0.3194394,-0.3624688,0.2121188,1.626651,3.150928,330.0734,
8115.906,-0.1098877,0.01736171,0.001647723,0.06513317,0.1548043,0.01754962,0.1046691,0.08223969,-0.2522149,0.2543458,358.0909,353.7665,-1.439885,-0.296981,0.07160783,-2.351275,-3.392597,-2.818396,-0.1388366,0.1720541,0.1336041,318.8125,22.756,306.0469,1.537483,1.037942,0.03608114,-0.2471228,-2.344737,-4.084139,0.3388957,-0.3452441,0.2117745,359.9804,5.094925,333.4526,
8129.813,-0.1143756,0.0143227,0.002293717,0.03562069,0.1305422,0.04915454,0.1030107,0.08239878,-0.2521467,0.2854643,358.0212,353.6719,-1.449421,-0.3818856,0.06316556,-2.395855,-3.839825,-2.734529,-0.1570318,0.1637266,0.1344535,317.5112,20.47743,311.7614,1.522381,1.218049,-0.008617789,0.02378713,-2.736766,-3.843095,0.3576007,-0.3257062,0.2106407,357.8963,6.950506,336.1228,
8143.819,-0.1189573,0.010475,0.002316439,-0.004816731,0.103651,0.06904343,0.101259,0.08248942,-0.252121,0.3521138,357.9864,353.5917,-1.454604,-0.4688178,0.06126043,-2.258227,-4.276456,-2.697624,-0.1750402,0.1542335,0.1354683,316.244,17.84953,317.806,1.472271,1.36259,-0.04634352,0.256831,-2.721859,-3.321496,0.3749911,-0.3051297,0.2095189,356.1308,8.231056,337.877,
8157.494,-0.123416,0.007025232,0.00266222,-0.03269698,0.06821605,0.07044212,0.09944296,0.08253618,-0.2520614,0.4072313,357.9926,353.5449,-1.45332,-0.5763875,0.07415695,-2.021143,-4.544933,-2.810814,-0.1925132,0.1430277,0.1368312,315.3242,14.607,324.2041,1.372082,1.494044,-0.07668617,0.3811557,-2.409331,-2.918941,0.3901377,-0.282531,0.2081276,354.7968,8.955653,339.4729,
8171.709,-0.1272436,0.005134705,0.003198344,-0.05217927,0.03490206,0.0543588,0.09758639,0.0826111,-0.2519884,0.4652617,358.0175,353.5317,-1.441859,-0.6611863,0.08916794,-1.721301,-4.704549,-2.920935,-0.2093016,0.131789,0.1382407,314.7193,11.10408,330.695,1.273699,1.58709,-0.09891114,0.4303769,-2.286858,-2.951986,0.4039614,-0.2596711,0.2065845,353.3142,9.703835,341.8065,
8185.529,-0.1308284,0.004267673,0.004246355,-0.05414135,0.005959769,0.02375914,0.09567046,0.08270331,-0.2518883,0.5006098,358.0564,353.5652,-1.41999,-0.7395536,0.09917441,-1.332762,-4.909659,-3.023302,-0.2254219,0.1196026,0.139558,314.2242,7.314953,337.506,1.120021,1.706674,-0.1282248,0.4538557,-2.375212,-3.405976,0.4143903,-0.2346003,0.204429,351.4931,10.44853,345.1905,
8199.311,-0.1341891,0.004131356,0.005224375,-0.04481342,-0.01426498,-0.01322723,0.09372234,0.08276355,-0.2517843,0.5111532,358.0955,353.6323,-1.38483,-0.8253955,0.103389,-0.8558888,-5.161692,-3.062974,-0.2409584,0.1058383,0.1409215,313.791,3.40506,344.594,0.9429922,1.816284,-0.1615974,0.5225168,-2.639316,-3.992866,0.4223768,-0.2088902,0.2018278,349.2747,11.18709,349.2655,
8213.462,-0.137967,0.004710524,0.006189033,-0.03170441,-0.0325453,-0.03706556,0.09173083,0.08282726,-0.2516785,0.5130292,358.1435,353.6878,-1.34473,-0.9118807,0.1044825,-0.2665802,-5.377971,-3.085186,-0.2555929,0.09095686,0.1425016,313.4318,359.2927,351.9188,0.7935087,1.880097,-0.1856912,0.6197969,-2.761009,-4.305469,0.429262,-0.1836978,0.1991946,347.0561,11.6285,353.2144,
8227.381,-0.1412167,0.004621106,0.006617673,-0.02348478,-0.04667856,-0.02920697,0.08970118,0.08284683,-0.251585,0.5158772,358.201,353.674,-1.289373,-0.9978992,0.1067044,0.3704668,-5.462543,-3.050458,-0.2688561,0.07502951,0.1441466,313.199,355.1621,359.1875,0.6076298,1.924113,-0.2061724,0.6374817,-2.67722,-4.61184,0.4333588,-0.1580431,0.196231,345.054,11.42918,357.4783,
8241.127,-0.1439486,0.003662726,0.007101315,-0.02367816,-0.06643763,0.0002465069,0.08763671,0.08289834,-0.2514534,0.527846,358.2861,353.6164,-1.220051,-1.082941,0.108518,0.9635092,-5.315973,-3.055077,-0.2810358,0.05818854,0.1458307,313.2322,350.9283,6.205895,0.4226403,1.941971,-0.2228968,0.580162,-2.560754,-4.883017,0.4354263,-0.1323999,0.193051,343.312,10.80181,2.020437,
8255.203,-0.1453721,0.003210769,0.007221747,-0.02705816,-0.07813925,0.01039214,0.08561206,0.08302465,-0.2513566,0.5465237,358.3621,353.6077,-1.136643,-1.171193,0.111654,1.318102,-4.938032,-3.121438,-0.2914099,0.04044131,0.1472302,313.8511,346.7474,12.59562,0.2501236,1.942158,-0.2401333,0.5400646,-2.573226,-5.103047,0.4355004,-0.1070831,0.1895438,341.6522,10.06934,6.803481,
8269.076,-0.1462508,0.004399438,0.007634548,-0.01988639,-0.08173997,0.006612659,0.08357,0.08319133,-0.251205,0.5407511,358.4266,353.6162,-1.027602,-1.249284,0.1126162,1.52936,-4.583679,-2.94754,-0.3005075,0.02216712,0.1486675,314.6438,343.5285,18.1185,0.08965144,1.92634,-0.2554451,0.5122162,-2.659122,-5.286431,0.4337957,-0.0821747,0.1859523,340.1352,9.204318,11.8517,
8282.895,-0.1464844,0.005972469,0.008477159,0.008583333,-0.07518842,0.0132369,0.08153677,0.083314,-0.2510676,0.4702273,358.4638,353.5911,-0.9177313,-1.313549,0.1039853,1.783113,-4.203725,-2.791467,-0.3083528,0.003328651,0.1499119,315.3781,340.4789,23.30491,-0.05449353,1.895262,-0.2698168,0.5241752,-2.760978,-5.33841,0.4304722,-0.05795402,0.1820862,338.7775,8.318829,16.88014,
8297.085,-0.1468848,0.007352667,0.009194121,0.04494855,-0.07008561,0.01285872,0.07948756,0.08342602,-0.2509141,0.3714704,358.4996,353.5938,-0.8161862,-1.36775,0.09477615,2.041865,-3.909083,-2.728146,-0.3150578,-0.01593523,0.1510281,316.2887,337.4027,28.49987,-0.1900981,1.850862,-0.2827038,0.5308833,-2.747975,-5.287339,0.4255568,-0.03439336,0.1778976,337.6654,7.231031,21.7492,
8311.006,-0.1466604,0.008449143,0.009792529,0.07338834,-0.05222772,0.00996091,0.07749271,0.08354692,-0.2507448,0.2778584,358.4987,353.598,-0.7230259,-1.41747,0.09472343,2.330412,-3.81225,-2.677218,-0.3209592,-0.03560567,0.1524168,317.5033,334.5924,33.8566,-0.3178657,1.796256,-0.2934048,0.5152587,-2.622223,-5.194144,0.4193355,-0.01151093,0.1736625,336.8087,5.844516,26.46875,
8324.942,-0.1463335,0.008783765,0.01083958,0.09610493,-0.03685373,0.01828614,0.07550573,0.08368087,-0.2505355,0.1722817,358.492,353.5674,-0.6349342,-1.465894,0.1073639,2.587874,-3.853076,-2.662634,-0.3257805,-0.05561825,0.1540285,319.2052,332.1916,39.20292,-0.4349691,1.740713,-0.3033429,0.5537894,-2.470833,-5.095318,0.4118816,0.01073466,0.1694192,336.0129,4.286553,31.07979,
8338.734,-0.1446864,0.008918454,0.01173179,0.1135138,-0.01243293,0.02208316,0.07358027,0.08380216,-0.2503443,0.0604088,358.45,353.5567,-0.5541226,-1.503653,0.1222744,2.733688,-3.808888,-2.660715,-0.3295638,-0.07552856,0.1555922,321.2297,330.2479,44.03699,-0.53823,1.688431,-0.3094209,0.6566967,-2.328624,-4.953296,0.4033295,0.03236274,0.1652485,335.22,2.740868,35.51369,
8352.693,-0.1424343,0.008684264,0.01257841,0.121834,0.01121606,0.01129552,0.07168746,0.08389402,-0.2501392,359.9652,358.392,353.5792,-0.4514471,-1.532498,0.1294729,2.733233,-3.551998,-2.612669,-0.331448,-0.09577373,0.1569635,323.1914,328.6606,48.063,-0.6225948,1.638226,-0.3124964,0.8050534,-2.206783,-4.710598,0.3939044,0.05335182,0.1610863,334.4464,1.435085,39.60651,
8366.449,-0.1395535,0.007371683,0.01376657,0.1232039,0.03846378,0.00211878,0.06983232,0.08392058,-0.2499151,359.8802,358.3101,353.5931,-0.3439355,-1.551377,0.1282712,2.559079,-3.136765,-2.557566,-0.3318731,-0.1161087,0.158249,325.0092,327.1741,51.29457,-0.6938139,1.591157,-0.3141287,0.9913005,-2.086218,-4.427874,0.3834732,0.07368465,0.1569881,333.6204,0.3550816,43.41644,
8380.217,-0.1365026,0.005104573,0.01486405,0.1138849,0.06258852,-0.005802938,0.06799865,0.0839873,-0.2496781,359.8229,358.219,353.6147,-0.2380568,-1.557349,0.1222363,2.346117,-2.717232,-2.472196,-0.3313488,-0.1360714,0.1594135,326.6946,325.8417,54.01692,-0.7613653,1.536609,-0.3131852,1.230266,-2.002642,-4.095602,0.3720452,0.0931094,0.1530097,332.7393,359.6517,46.93266,
8394.35,-0.1330506,0.001940521,0.01569018,0.09280571,0.0851781,-0.02322789,0.06619787,0.08400048,-0.2494016,359.8008,358.1198,353.6669,-0.1479468,-1.562,0.1175205,2.270275,-2.450738,-2.480339,-0.3300738,-0.1561812,0.160745,328.528,324.4961,56.83066,-0.8284419,1.480808,-0.3136985,1.346176,-1.894628,-3.870859,0.3592435,0.1115663,0.1485815,331.962,358.8157,50.44732,
8408.371,-0.1292762,-0.002038726,0.01624128,0.06897955,0.10708,-0.03453189,0.06450248,0.08388661,-0.2491632,359.8016,357.9968,353.7088,-0.06175116,-1.565843,0.123241,2.31523,-2.37582,-2.445448,-0.3279088,-0.1760838,0.1622536,330.6122,323.6011,59.62402,-0.9033213,1.41857,-0.3193634,1.305305,-1.674625,-3.719,0.3461503,0.1293016,0.1442547,331.2786,357.5462,53.84179,
8422.01,-0.1252185,-0.006988481,0.0164312,0.03877744,0.1235857,-0.03580368,0.06286669,0.08365053,-0.2489252,359.834,357.8822,353.7279,0.02073229,-1.567339,0.1337901,2.433463,-2.334888,-2.404356,-0.3249443,-0.1959741,0.1639604,332.7831,323.0255,62.38394,-0.9698788,1.350301,-0.3278325,1.220854,-1.429757,-3.518822,0.3322362,0.1458151,0.1397207,330.6355,356.2193,56.91281,
8436.094,-0.1201866,-0.0111659,0.0171223,-0.003101838,0.1402771,-0.02851466,0.06133223,0.0834983,-0.2486668,359.9186,357.7532,353.7297,0.0982925,-1.572973,0.1460637,2.524263,-2.313728,-2.429045,-0.3209581,-0.2158042,0.165696,335.1718,322.583,65.03001,-1.030071,1.276816,-0.3331046,1.098658,-1.219379,-3.303141,0.3176814,0.1613929,0.135221,330.1173,354.8511,59.73688,
8450.061,-0.1150671,-0.013772,0.01814569,-0.01975895,0.1506568,-0.03852003,0.05987191,0.08332799,-0.2483745,359.9604,357.6255,353.7841,0.181056,-1.569447,0.155223,2.515859,-2.278358,-2.38384,-0.3157769,-0.2350532,0.1672491,337.5901,322.4319,67.27711,-1.082147,1.200053,-0.33798,0.9623905,-1.030666,-3.100989,0.3026731,0.1758571,0.1306255,329.6701,353.4283,62.35888,
8463.999,-0.1091108,-0.01465991,0.01881468,-0.0257454,0.1623891,-0.06574243,0.05853963,0.08313734,-0.2480817,0.00409762,357.4798,353.8877,0.2597086,-1.550231,0.1577222,2.49214,-2.165162,-2.261219,-0.3099979,-0.2535863,0.1687564,339.7862,322.5331,69.2606,-1.120947,1.119602,-0.3390305,0.8436717,-0.8744112,-2.86664,0.2873337,0.1891984,0.1261881,329.3097,352.106,64.70924,
8477.82,-0.1027282,-0.01636183,0.01929959,-0.02053713,0.1682782,-0.083394,0.05729055,0.08280578,-0.2478142,0.0265045,357.3444,353.9694,0.3464882,-1.513065,0.1526396,2.460722,-1.970808,-2.138914,-0.3028956,-0.2715814,0.170146,341.735,322.688,71.13438,-1.151918,1.038148,-0.3391651,0.7317566,-0.7408789,-2.680251,0.2718737,0.2012111,0.1217123,328.9742,350.7551,66.91776,
8492.038,-0.0960732,-0.01848307,0.0192706,-0.02379318,0.167685,-0.07293641,0.05612254,0.08251557,-0.2475495,0.07505287,357.2214,353.9872,0.4205169,-1.477938,0.1496578,2.48567,-1.766949,-2.055404,-0.2952268,-0.2892928,0.1718032,343.5648,322.9257,73.06697,-1.175385,0.960758,-0.3336999,0.686799,-0.7257586,-2.599376,0.2562035,0.2122041,0.1176288,328.7828,349.3659,69.32652,
8505.888,-0.08970377,-0.01960094,0.01978435,-0.02997669,0.152919,-0.04367062,0.05502558,0.08227953,-0.2472382,0.1159628,357.1332,353.963,0.5054935,-1.438103,0.1548682,2.483246,-1.66571,-1.947095,-0.2863516,-0.3061047,0.1736764,345.4514,323.4324,74.76844,-1.199953,0.869983,-0.3246496,0.6806639,-0.7049497,-2.62183,0.2402945,0.221702,0.1138197,328.5641,347.7918,71.94222,
8519.587,-0.08287479,-0.01915628,0.02004788,-0.02281273,0.1352116,-0.01307025,0.05402327,0.0820854,-0.2468948,0.1171884,357.0566,353.9297,0.589329,-1.384748,0.1607309,2.392899,-1.636532,-1.764537,-0.2765773,-0.3217294,0.1753531,347.311,324.1895,76.04453,-1.21608,0.7640081,-0.3046054,0.7458156,-0.7386539,-2.649362,0.224295,0.2295716,0.1106397,328.4341,346.2899,74.69921,
8533.563,-0.07609092,-0.01795892,0.01986026,-0.01074494,0.1122806,0.01168758,0.05310988,0.08186858,-0.246572,0.1076813,357.0023,353.89,0.666954,-1.316976,0.1557989,2.220237,-1.563777,-1.552872,-0.2660592,-0.3363749,0.1766471,348.9307,324.9561,77.00086,-1.222195,0.6738127,-0.2816839,0.8686514,-0.7396986,-2.666725,0.2084235,0.2366129,0.1078325,328.2646,344.8977,77.50561,
8547.573,-0.06892321,-0.01789781,0.01857568,-0.008433304,0.09967786,0.01513417,0.05234528,0.08155663,-0.2463708,0.1273832,356.935,353.8896,0.7438782,-1.231373,0.1427108,2.076497,-1.403615,-1.357986,-0.2545727,-0.3500645,0.1778562,350.2478,325.6938,77.94272,-1.225928,0.5851141,-0.2585081,1.002772,-0.7315094,-2.70936,0.1924933,0.2424334,0.105298,328.0933,343.5016,80.44151,
8561.29,-0.06134747,-0.01986032,0.01591502,-0.02818348,0.09875951,0.00324064,0.05169535,0.08117769,-0.2462616,0.2079085,356.8562,353.9068,0.7990457,-1.166161,0.1371053,2.083191,-1.261006,-1.262557,-0.2429183,-0.3631547,0.1792769,351.5634,326.5608,79.09676,-1.228077,0.4978695,-0.2370439,1.063853,-0.6962011,-2.725068,0.176629,0.2471158,0.1030678,327.9502,342.0562,83.31965,
8575.426,-0.05379496,-0.0222058,0.01274013,-0.06504596,0.1027057,-0.01288543,0.05113554,0.08087235,-0.2461805,0.3394322,356.7788,353.9312,0.8600869,-1.088906,0.1373804,2.093444,-1.186966,-1.14745,-0.2302809,-0.3749487,0.1807877,352.8591,327.6034,80.1202,-1.226361,0.3983667,-0.2097567,0.9999025,-0.6750888,-2.590394,0.1607441,0.2504189,0.1012783,327.9833,340.7245,85.76611,
8589.364,-0.04649567,-0.02335592,0.01001889,-0.08589855,0.09969066,-0.01872055,0.05068636,0.08060763,-0.2461214,0.4302916,356.7202,353.9367,0.9185842,-1.007951,0.1385946,2.03216,-1.212335,-0.9441923,-0.2172023,-0.3855023,0.1820937,354.1381,328.8282,80.72854,-1.222936,0.3237627,-0.1888501,0.8890165,-0.6665119,-2.422246,0.1451482,0.2532702,0.09957995,328.151,339.4457,87.92915,
8603.251,-0.03935124,-0.02279369,0.008148835,-0.07400773,0.08240946,-0.00247934,0.05027866,0.08038141,-0.2460246,0.4500503,356.6902,353.9007,0.965053,-0.9232342,0.1326327,1.866631,-1.214039,-0.7283694,-0.2038304,-0.3950607,0.1831703,355.247,329.952,81.04356,-1.215394,0.2408517,-0.1705549,0.800367,-0.6277757,-2.271174,0.1297239,0.254686,0.09795861,328.2987,338.2328,89.92384,
8616.982,-0.03256844,-0.02105018,0.006400771,-0.05109737,0.06497525,0.01304781,0.04999423,0.08013048,-0.2459841,0.4486448,356.662,353.8659,0.9985854,-0.8426725,0.1204891,1.676486,-1.19562,-0.5509326,-0.1901926,-0.4039374,0.1840004,356.2373,330.9509,81.2132,-1.206039,0.1567535,-0.1585872,0.7181572,-0.6356211,-2.19153,0.1145166,0.2548472,0.09644236,328.5557,336.9226,91.95412,
8631.186,-0.0266369,-0.01880074,0.00513901,-0.03531224,0.04669229,0.0309143,0.04973555,0.0799266,-0.2459078,0.4578716,356.65,353.8164,1.026857,-0.7747801,0.1069552,1.614329,-1.170432,-0.4758538,-0.1762906,-0.4121702,0.1846277,357.2619,332.0145,81.52033,-1.194786,0.07152454,-0.1473527,0.6146607,-0.7023634,-2.128068,0.09964457,0.2539796,0.09529071,329.0189,335.5245,93.90352,
